Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2020-08-02 13:13:26.216,0 days 00:33:26.202000,26,50.64958333333334,0 days 00:00:03.451000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:26.281,0 days 00:33:26.267000,26,54.7325,0 days 00:00:03.516000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:26.436,0 days 00:33:26.422000,26,59.299166666666665,0 days 00:00:03.671000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:26.521,0 days 00:33:26.507000,26,63.86583333333333,0 days 00:00:03.756000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:26.656,0 days 00:33:26.642000,26,67.96958333333333,0 days 00:00:03.891000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:26.722,0 days 00:33:26.708000,26,72.07333333333332,0 days 00:00:03.957000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:26.876,0 days 00:33:26.862000,26,77.31777777777776,0 days 00:00:04.111000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:26.961,0 days 00:33:26.947000,23,82.56222222222222,0 days 00:00:04.196000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.096,0 days 00:33:27.082000,23,88.90138888888889,0 days 00:00:04.331000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.241,0 days 00:33:27.227000,26,95.24055555555556,0 days 00:00:04.476000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.316,0 days 00:33:27.302000,26,101.11805555555557,0 days 00:00:04.551000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.481,0 days 00:33:27.467000,23,106.99555555555557,0 days 00:00:04.716000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.536,0 days 00:33:27.522000,23,112.9288888888889,0 days 00:00:04.771000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.721,0 days 00:33:27.707000,23,118.86222222222224,0 days 00:00:04.956000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.756,0 days 00:33:27.742000,23,125.22888888888889,0 days 00:00:04.991000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.961,0 days 00:33:27.947000,23,131.59555555555553,0 days 00:00:05.196000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:27.976,0 days 00:33:27.962000,23,136.01777777777775,0 days 00:00:05.211000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:28.196,0 days 00:33:28.182000,23,140.44,0 days 00:00:05.431000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:28.201,0 days 00:33:28.187000,23,144.86222222222221,0 days 00:00:05.436000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:28.402,0 days 00:33:28.388000,23,156.30805555555554,0 days 00:00:05.637000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:28.416,0 days 00:33:28.402000,23,160.99953703703704,0 days 00:00:05.651000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:28.636,0 days 00:33:28.622000,23,165.69101851851852,0 days 00:00:05.871000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:28.641,0 days 00:33:28.627000,23,170.38250000000002,0 days 00:00:05.876000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:28.856,0 days 00:33:28.842000,23,177.81333333333333,0 days 00:00:06.091000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
