,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-07-18 14:03:22.569,0 days 01:02:22.559000,,0.0,0 days 00:00:00,11072,0,1,25,False,1,interpolation,0.0083097437265415,1.442295338293167e-06,OnTrack,-1527,1502,1964
3,2021-07-18 14:03:22.600,0 days 01:02:22.590000,,0.0,0 days 00:00:00.031000,11064,0,1,25,False,1,pos,0.008316250697594623,1.4434247322101357e-06,OnTrack,-1527,1502,1965
4,2021-07-18 14:03:22.700,0 days 01:02:22.690000,,0.0,0 days 00:00:00.131000,11049,0,1,25,False,1,car,0.0,0.0,OnTrack,-1526,1501,1965
5,2021-07-18 14:03:22.820,0 days 01:02:22.810000,,0.0,0 days 00:00:00.251000,10835,0,1,25,False,1,pos,-0.025661573581149115,-4.453996316534131e-06,OnTrack,-1527,1502,1965
6,2021-07-18 14:03:22.940,0 days 01:02:22.930000,,0.0,0 days 00:00:00.371000,10622,0,1,26,False,1,car,0.0,0.0,OnTrack,-1527,1502,1964
7,2021-07-18 14:03:23.040,0 days 01:02:23.030000,,0.0,0 days 00:00:00.471000,9782,3,1,27,False,1,pos,0.11286340232449843,1.958933565142327e-05,OnTrack,-1527,1502,1965
8,2021-07-18 14:03:23.180,0 days 01:02:23.170000,16,0.0,0 days 00:00:00.611000,8942,6,1,29,False,1,car,0.39999999999999997,6.942670608175046e-05,OnTrack,-1524,1501,1965
9,2021-07-18 14:03:23.260,0 days 01:02:23.250000,16,0.033333333333333326,0 days 00:00:00.691000,8102,9,1,29,False,1,pos,0.6244916417204316,0.00010839099415058554,OnTrack,-1523,1501,1965
10,2021-07-18 14:03:23.420,0 days 01:02:23.410000,77,0.06666666666666665,0 days 00:00:00.851000,7262,12,1,30,False,1,car,1.2,0.00020828011824525138,OnTrack,-1518,1497,1964
11,2021-07-18 14:03:23.461,0 days 01:02:23.451000,77,0.03347222222222224,0 days 00:00:00.892000,6422,15,1,32,False,1,pos,1.373007558494555,0.00023830848052905818,OnTrack,-1517,1497,1965
12,2021-07-18 14:03:23.659,0 days 01:02:23.649000,7,0.0002777777777778212,0 days 00:00:01.090000,5582,18,1,34,False,1,car,2.3950000000000005,0.00041569240266448097,OnTrack,-1508,1492,1965
13,2021-07-18 14:03:23.681,0 days 01:02:23.671000,7,0.033611111111111036,0 days 00:00:01.112000,4725,22,1,39,False,1,pos,2.5353028776726614,0.00044004431929099,OnTrack,-1507,1492,1965
14,2021-07-18 14:03:23.899,0 days 01:02:23.889000,7,0.06694444444444425,0 days 00:00:01.330000,3869,27,1,44,False,1,car,4.195,0.000728112580032358,OnTrack,-1494,1484,1964
15,2021-07-18 14:03:23.901,0 days 01:02:23.891000,7,0.08879629629629597,0 days 00:00:01.332000,4162,29,1,47,False,1,pos,4.211836954464454,0.0007310349157546467,OnTrack,-1494,1484,1965
16,2021-07-18 14:03:24.121,0 days 01:02:24.111000,7,0.11064814814814769,0 days 00:00:01.552000,4456,31,1,51,False,1,pos,6.265259085655986,0.001087440752664637,OnTrack,-1477,1474,1965
17,2021-07-18 14:03:24.139,0 days 01:02:24.129000,14,0.1324999999999994,0 days 00:00:01.570000,4750,34,1,55,False,1,car,6.461666666666667,0.0011215305811622773,OnTrack,-1475,1473,1964
18,2021-07-18 14:03:24.341,0 days 01:02:24.331000,14,0.33305555555555566,0 days 00:00:01.772000,5360,40,1,55,False,1,pos,8.997739554746607,0.001561708548668832,OnTrack,-1456,1460,1964
19,2021-07-18 14:03:24.379,0 days 01:02:24.369000,7,0.5336111111111119,0 days 00:00:01.810000,5971,46,1,56,False,1,car,9.528333333333332,0.0016538019944556974,OnTrack,-1451,1457,1963
20,2021-07-18 14:03:24.561,0 days 01:02:24.551000,7,0.4327777777777788,0 days 00:00:01.992000,6433,50,1,58,False,1,pos,12.265066518089007,0.0021288079205612096,OnTrack,-1429,1444,1964
21,2021-07-18 14:03:24.619,0 days 01:02:24.609000,63,0.3319444444444457,0 days 00:00:02.050000,6895,55,1,61,False,1,car,13.194999999999995,0.0022902134668717424,OnTrack,-1422,1439,1964
22,2021-07-18 14:03:24.780,0 days 01:02:24.770000,63,0.3319444444444457,0 days 00:00:02.211000,7683,59,1,64,False,1,pos,15.917872601781767,0.002762813656426628,OnTrack,-1408,1430,1964
23,2021-07-18 14:03:24.859,0 days 01:02:24.849000,63,0.3319444444444457,0 days 00:00:02.290000,8472,63,1,67,False,1,car,17.395,0.0030191938807301233,OnTrack,-1406,1428,1963
24,2021-07-18 14:03:25.000,0 days 01:02:24.990000,63,0.598749999999999,0 days 00:00:02.431000,9312,70,1,68,False,1,pos,20.327671726526855,0.003528208225709722,OnTrack,-1408,1430,1964
25,2021-07-18 14:03:25.099,0 days 01:02:25.089000,33,0.8655555555555523,0 days 00:00:02.530000,10152,77,1,69,False,1,car,22.52833333333333,0.0039101699421125865,OnTrack,-1408,1430,1964
26,2021-07-18 14:03:25.220,0 days 01:02:25.210000,33,0.9322222222222187,0 days 00:00:02.651000,10989,81,1,69,False,1,pos,25.303955415281962,0.004391925688306246,OnTrack,-1408,1430,1964
27,2021-07-18 14:03:25.339,0 days 01:02:25.329000,33,0.9988888888888852,0 days 00:00:02.770000,11827,85,1,69,False,1,car,28.195,0.004893714944937386,OnTrack,-1407,1429,1963
28,2021-07-18 14:03:25.440,0 days 01:02:25.430000,33,0.7988888888888859,0 days 00:00:02.871000,11617,91,1,75,False,1,pos,30.82712109190889,0.005350563688486223,OnTrack,-1408,1430,1964
29,2021-07-18 14:03:25.579,0 days 01:02:25.569000,33,0.5988888888888866,0 days 00:00:03.010000,11407,97,1,82,False,1,car,34.66166666666666,0.006016113359925684,OnTrack,-1408,1430,1964
30,2021-07-18 14:03:25.660,0 days 01:02:25.650000,33,0.698888888888888,0 days 00:00:03.091000,11492,101,1,82,False,1,pos,36.97113304148907,0.006416959967951887,OnTrack,-1408,1430,1964
31,2021-07-18 14:03:25.819,0 days 01:02:25.809000,33,0.7988888888888894,0 days 00:00:03.250000,11577,106,2,83,False,1,car,41.72833333333333,0.00724265183403661,OnTrack,-1407,1429,1963
32,2021-07-18 14:03:25.880,0 days 01:02:25.870000,33,0.7988888888888859,0 days 00:00:03.311000,11960,112,2,89,False,1,pos,43.66723035076195,0.007579179917416107,OnTrack,-1408,1430,1964
33,2021-07-18 14:03:26.059,0 days 01:02:26.049000,33,0.7988888888888823,0 days 00:00:03.490000,12344,119,2,95,False,1,car,49.661666666666676,0.008619614837991329,OnTrack,-1408,1430,1964
34,2021-07-18 14:03:26.100,0 days 01:02:26.090000,33,0.6988888888888845,0 days 00:00:03.531000,11924,123,2,97,False,1,pos,51.07419281522205,0.008864782432362679,OnTrack,-1408,1430,1964
35,2021-07-18 14:03:26.299,0 days 01:02:26.289000,33,0.5988888888888866,0 days 00:00:03.730000,11504,127,2,100,False,1,car,58.12833333333333,0.010089146783388379,OnTrack,-1407,1429,1963
36,2021-07-18 14:03:26.320,0 days 01:02:26.310000,33,0.8988888888888873,0 days 00:00:03.751000,11493,131,2,100,False,1,pos,58.893508107138636,0.010221955693693757,OnTrack,-1408,1430,1964
37,2021-07-18 14:03:26.539,0 days 01:02:26.529000,33,1.198888888888888,0 days 00:00:03.970000,11482,136,3,100,False,1,car,67.19500000000001,0.011662818787908057,OnTrack,-1408,1430,1964
38,2021-07-18 14:03:26.540,0 days 01:02:26.530000,33,1.2655555555555555,0 days 00:00:03.971000,11531,141,3,100,False,1,pos,67.23489602766472,0.011669743412374325,OnTrack,-1408,1430,1964
39,2021-07-18 14:03:26.760,0 days 01:02:26.750000,33,1.3322222222222233,0 days 00:00:04.191000,11581,146,3,100,False,1,pos,76.44185154441949,0.013267764898798037,OnTrack,-1408,1430,1964
40,2021-07-18 14:03:26.779,0 days 01:02:26.769000,33,1.3988888888888908,0 days 00:00:04.210000,11631,151,3,100,False,1,car,77.26166666666666,0.013410057557632107,OnTrack,-1408,1430,1964
41,2021-07-18 14:03:26.980,0 days 01:02:26.970000,33,1.3655555555555594,0 days 00:00:04.411000,11701,155,3,100,False,1,pos,86.13461137922606,0.014950105869228316,OnTrack,-1408,1430,1964
42,2021-07-18 14:03:27.019,0 days 01:02:27.009000,33,1.332222222222228,0 days 00:00:04.450000,11771,160,3,100,False,1,car,87.92833333333333,0.015261436386478788,OnTrack,-1407,1429,1963
43,2021-07-18 14:03:27.200,0 days 01:02:27.190000,33,1.4322222222222294,0 days 00:00:04.631000,11343,166,3,100,False,1,pos,96.59300314094777,0.016765335096550454,OnTrack,-1408,1430,1964
44,2021-07-18 14:03:27.259,0 days 01:02:27.249000,33,1.5322222222222308,0 days 00:00:04.690000,10915,173,4,100,False,1,car,99.46166666666667,0.017263239745169263,OnTrack,-1408,1430,1964
45,2021-07-18 14:03:27.420,0 days 01:02:27.410000,33,1.698750000000011,0 days 00:00:04.851000,11210,175,4,100,False,1,pos,107.30515322819907,0.01862460833557843,OnTrack,-1408,1430,1964
46,2021-07-18 14:03:27.499,0 days 01:02:27.489000,77,1.8652777777777914,0 days 00:00:04.930000,11506,177,4,100,False,1,car,111.26166666666664,0.019311327574580893,OnTrack,-1408,1429,1963
47,2021-07-18 14:03:27.640,0 days 01:02:27.630000,77,1.8373611111111288,0 days 00:00:05.071000,11717,183,4,100,False,1,pos,118.60049817700983,0.020585104820211104,OnTrack,-1408,1430,1964
48,2021-07-18 14:03:27.700,0 days 01:02:27.690000,77,1.8094444444444662,0 days 00:00:05.131000,11928,189,4,100,False,1,car,121.81416666666667,0.021142890864400077,OnTrack,-1407,1430,1964
49,2021-07-18 14:03:27.860,0 days 01:02:27.850000,77,1.6150000000000233,0 days 00:00:05.291000,11982,194,4,100,False,1,pos,130.6173210214837,0.02267082588936049,OnTrack,-1408,1430,1964
50,2021-07-18 14:03:27.980,0 days 01:02:27.970000,77,1.4205555555555804,0 days 00:00:05.411000,12037,200,4,100,False,1,car,137.36972222222218,0.023842818323134812,OnTrack,-1408,1429,1964
51,2021-07-18 14:03:28.080,0 days 01:02:28.070000,77,1.3205555555555861,0 days 00:00:05.511000,12037,203,4,100,False,1,pos,143.05715939717754,0.02482996839589493,OnTrack,-1408,1430,1964
52,2021-07-18 14:03:28.220,0 days 01:02:28.210000,77,1.2205555555555918,0 days 00:00:05.651000,12037,207,5,100,False,1,car,151.1697222222222,0.026238039682955204,OnTrack,-1407,1430,1964
53,2021-07-18 14:03:28.300,0 days 01:02:28.290000,77,1.087222222222266,0 days 00:00:05.731000,11756,212,5,100,False,1,pos,155.92360654912574,0.027063156007731633,OnTrack,-1408,1430,1964
54,2021-07-18 14:03:28.460,0 days 01:02:28.450000,77,0.9538888888889403,0 days 00:00:05.891000,11476,217,5,100,False,1,car,165.63638888888886,0.028748972219578513,OnTrack,-1408,1429,1963
55,2021-07-18 14:03:28.520,0 days 01:02:28.510000,77,0.7872222222222831,0 days 00:00:05.951000,11711,220,5,100,False,1,pos,169.32007672463462,0.029388338001251617,OnTrack,-1408,1430,1964
56,2021-07-18 14:03:28.700,0 days 01:02:28.690000,77,0.6205555555556259,0 days 00:00:06.131000,11947,223,5,100,False,1,car,180.50305555555553,0.031329331462283574,OnTrack,-1407,1430,1964
57,2021-07-18 14:03:28.740,0 days 01:02:28.730000,77,0.48722222222230016,0 days 00:00:06.171000,12070,226,5,100,False,1,pos,183.01640817443874,0.03176556594616108,OnTrack,-1408,1430,1964
58,2021-07-18 14:03:28.940,0 days 01:02:28.930000,77,0.3538888888889744,0 days 00:00:06.371000,12194,229,5,100,False,1,car,195.7697222222222,0.03397911741107038,OnTrack,-1408,1429,1964
59,2021-07-18 14:03:28.960,0 days 01:02:28.950000,77,0.5347222222222854,0 days 00:00:06.391000,11572,233,5,100,False,1,pos,197.06745721081177,0.0342043610751324,OnTrack,-1408,1430,1964
60,2021-07-18 14:03:29.180,0 days 01:02:29.170000,31,0.7155555555555964,0 days 00:00:06.611000,10951,237,5,100,False,1,pos,211.56972222222217,0.03672147230129952,OnTrack,-1408,1430,1964
61,2021-07-18 14:03:29.400,0 days 01:02:29.390000,31,0.38222222222225355,0 days 00:00:06.831000,11127,239,5,100,False,1,pos,226.27994407357414,0.03927467792347741,OnTrack,-1408,1430,1964
62,2021-07-18 14:03:29.420,0 days 01:02:29.410000,31,0.04888888888891074,0 days 00:00:06.851000,11303,241,6,100,False,1,car,227.63638888888886,0.03951011166224983,OnTrack,-1407,1430,1964
63,2021-07-18 14:03:29.620,0 days 01:02:29.610000,31,0.24638888888888744,0 days 00:00:07.051000,11321,244,6,100,False,1,pos,241.39558718843168,0.041898251202907036,OnTrack,-1408,1430,1964
64,2021-07-18 14:03:29.660,0 days 01:02:29.650000,33,0.44388888888886413,0 days 00:00:07.091000,11339,248,6,100,False,1,car,244.16972222222222,0.04237974884696219,OnTrack,-1408,1429,1964
65,2021-07-18 14:03:29.840,0 days 01:02:29.830000,33,2.0998611111111245,0 days 00:00:07.271000,11477,250,6,100,False,1,pos,256.7191308435245,0.04455790910658952,OnTrack,-1408,1430,1964
66,2021-07-18 14:03:29.900,0 days 01:02:29.890000,3,3.755833333333385,0 days 00:00:07.331000,11616,252,6,100,False,1,car,260.96972222222223,0.04529567050239571,OnTrack,-1407,1430,1964
67,2021-07-18 14:03:30.041,0 days 01:02:30.031000,3,2.6558333333333906,0 days 00:00:07.472000,11233,254,6,50,False,1,pos,271.1307876628746,0.04705929376195972,OnTrack,-1408,1430,1964
68,2021-07-18 14:03:30.140,0 days 01:02:30.130000,3,1.5558333333333962,0 days 00:00:07.571000,10850,257,6,0,True,1,car,278.1030555555555,0.04826944774623068,OnTrack,-1412,1424,1964
69,2021-07-18 14:03:30.261,0 days 01:02:30.251000,3,0.8919444444445048,0 days 00:00:07.692000,10710,246,6,0,True,1,pos,286.18169832999786,0.04967163163983235,OnTrack,-1408,1430,1964
70,2021-07-18 14:03:30.379,0 days 01:02:30.369000,3,0.2280555555556134,0 days 00:00:07.810000,10571,235,6,0,True,1,car,293.7044444444444,0.05097733034837062,OnTrack,-1377,1471,1964
71,2021-07-18 14:03:30.481,0 days 01:02:30.471000,3,1.4005555555555986,0 days 00:00:07.912000,11008,227,6,0,True,1,pos,300.0124734560034,0.05207219453872229,OnTrack,-1408,1430,1964
72,2021-07-18 14:03:30.619,0 days 01:02:30.609000,33,2.573055555555584,0 days 00:00:08.050000,11446,220,5,0,True,1,car,308.37111111111113,0.05352297623803482,OnTrack,-1601,1162,1964
73,2021-07-18 14:03:30.701,0 days 01:02:30.691000,33,2.8227777777777874,0 days 00:00:08.132000,11855,217,5,0,True,1,pos,313.31957772776263,0.05438186558140887,OnTrack,-1408,1430,1964
74,2021-07-18 14:03:30.859,0 days 01:02:30.849000,4,3.072499999999991,0 days 00:00:08.290000,12265,215,4,0,True,1,car,322.7044444444444,0.05601076653929753,OnTrack,34,3419,1964
75,2021-07-18 14:03:30.921,0 days 01:02:30.911000,4,3.5391666666666595,0 days 00:00:08.352000,12265,209,4,0,True,1,pos,326.2702243848194,0.05662966742897907,OnTrack,468,4017,1964
76,2021-07-18 14:03:31.099,0 days 01:02:31.089000,4,4.005833333333328,0 days 00:00:08.530000,12265,203,4,0,True,1,car,336.23777777777775,0.05835970342839676,OnTrack,513,4079,1964
77,2021-07-18 14:03:31.141,0 days 01:02:31.131000,4,4.7391666666666765,0 days 00:00:08.572000,11998,201,4,0,True,1,pos,338.5722368668204,0.058764887940983834,OnTrack,468,4017,1964
78,2021-07-18 14:03:31.339,0 days 01:02:31.329000,4,5.472500000000025,0 days 00:00:08.770000,11732,199,4,0,True,1,car,349.5044444444444,0.06066235584677481,OnTrack,464,4012,1964
79,2021-07-18 14:03:31.360,0 days 01:02:31.350000,4,3.0816666666666777,0 days 00:00:08.791000,11679,197,4,0,True,1,pos,350.654199905098,0.06086191518285652,OnTrack,468,4017,1964
80,2021-07-18 14:03:31.579,0 days 01:02:31.569000,77,0.6908333333333303,0 days 00:00:09.010000,11626,195,4,0,True,1,car,362.5044444444444,0.0629187237944317,OnTrack,468,4017,1964
81,2021-07-18 14:03:31.580,0 days 01:02:31.570000,77,0.5143518518518704,0 days 00:00:09.011000,11458,193,4,0,True,1,pos,362.5577940099327,0.06292798350593856,OnTrack,468,4017,1964
82,2021-07-18 14:03:31.800,0 days 01:02:31.790000,77,0.33787037037041046,0 days 00:00:09.231000,11290,191,4,0,True,1,pos,374.1205037271768,0.06493488562855783,OnTrack,468,4017,1964
83,2021-07-18 14:03:31.819,0 days 01:02:31.809000,3,0.16138888888895053,0 days 00:00:09.250000,11123,189,4,0,False,1,car,375.1044444444444,0.06510566503600684,OnTrack,468,4017,1964
84,2021-07-18 14:03:32.020,0 days 01:02:32.010000,3,0.4255555555556043,0 days 00:00:09.451000,11143,186,4,0,False,1,pos,385.39135799690405,0.06689113134524433,OnTrack,468,4017,1964
85,2021-07-18 14:03:32.059,0 days 01:02:32.049000,6,0.6897222222222581,0 days 00:00:09.490000,11163,184,4,0,False,1,car,387.3711111111111,0.06723475068918053,OnTrack,467,4016,1963
86,2021-07-18 14:03:32.240,0 days 01:02:32.230000,6,0.6897222222222581,0 days 00:00:09.671000,10961,183,4,0,False,1,pos,396.5198043934625,0.06882265978804526,OnTrack,468,4017,1964
87,2021-07-18 14:03:32.299,0 days 01:02:32.289000,6,0.6897222222222581,0 days 00:00:09.730000,10760,182,4,0,False,1,car,399.5044444444444,0.06934069410699362,OnTrack,468,4017,1964
88,2021-07-18 14:03:32.460,0 days 01:02:32.450000,6,0.4230555555556066,0 days 00:00:09.891000,10662,182,4,12,False,1,pos,407.670911287467,0.07075812134008584,OnTrack,468,4017,1964
89,2021-07-18 14:03:32.539,0 days 01:02:32.529000,6,0.15638888888895508,0 days 00:00:09.970000,10564,182,4,24,False,1,car,411.6377777777777,0.07144663752480672,OnTrack,467,4016,1963
90,2021-07-18 14:03:32.680,0 days 01:02:32.670000,6,0.7044444444445048,0 days 00:00:10.111000,10730,179,4,39,False,1,pos,418.59866785802467,0.07265481669897841,OnTrack,468,4017,1964
91,2021-07-18 14:03:32.779,0 days 01:02:32.769000,31,1.2525000000000546,0 days 00:00:10.210000,10896,177,4,55,False,1,car,423.43777777777774,0.07349472535421836,OnTrack,468,4017,1964
92,2021-07-18 14:03:32.900,0 days 01:02:32.890000,31,1.127500000000083,0 days 00:00:10.331000,11083,177,4,65,False,1,pos,429.3346723766091,0.07451823027448867,OnTrack,468,4017,1964
93,2021-07-18 14:03:33.019,0 days 01:02:33.009000,14,1.0025000000001114,0 days 00:00:10.450000,11270,177,4,76,False,1,car,435.23777777777764,0.07554281318362997,OnTrack,467,4016,1963
94,2021-07-18 14:03:33.120,0 days 01:02:33.110000,14,2.135833333333437,0 days 00:00:10.551000,11477,182,4,88,False,1,pos,440.4223964710832,0.07644269067904516,OnTrack,468,4017,1964
95,2021-07-18 14:03:33.259,0 days 01:02:33.249000,14,3.269166666666763,0 days 00:00:10.690000,11685,187,4,100,False,1,car,447.70444444444433,0.07770661218984454,OnTrack,468,4017,1964
96,2021-07-18 14:03:33.340,0 days 01:02:33.330000,14,3.7919444444445105,0 days 00:00:10.771000,11730,188,4,100,False,1,pos,451.94706402648796,0.0784429899466926,OnTrack,468,4017,1964
97,2021-07-18 14:03:33.499,0 days 01:02:33.489000,22,4.314722222222258,0 days 00:00:10.930000,11775,190,4,100,False,1,car,460.371111111111,0.07990512454909997,OnTrack,467,4016,1963
98,2021-07-18 14:03:33.560,0 days 01:02:33.550000,22,3.948055555555584,0 days 00:00:10.991000,11321,195,4,100,False,1,pos,463.6914392191928,0.08048142315823689,OnTrack,468,4017,1964
99,2021-07-18 14:03:33.739,0 days 01:02:33.729000,22,3.5813888888889096,0 days 00:00:11.170000,10867,200,5,100,False,1,car,473.7044444444444,0.08221934808515832,OnTrack,468,4017,1964
100,2021-07-18 14:03:33.780,0 days 01:02:33.770000,22,3.248055555555567,0 days 00:00:11.211000,10903,204,5,100,False,1,pos,476.04494578590277,0.08262558133195175,OnTrack,468,4017,1964
101,2021-07-18 14:03:33.979,0 days 01:02:33.969000,22,2.914722222222224,0 days 00:00:11.410000,10939,209,5,100,False,1,car,487.6377777777777,0.0846377116803393,OnTrack,467,4016,1963
102,2021-07-18 14:03:34.000,0 days 01:02:33.990000,22,2.6355555555555554,0 days 00:00:11.431000,11095,212,5,100,False,1,pos,488.88216622955713,0.08485369615857233,OnTrack,468,4017,1964
103,2021-07-18 14:03:34.180,0 days 01:02:34.170000,22,2.356388888888887,0 days 00:00:11.611000,11251,216,5,100,False,1,car,499.6977777777778,0.0867309268687041,OnTrack,468,4017,1964
104,2021-07-18 14:03:34.220,0 days 01:02:34.210000,22,2.0563888888888755,0 days 00:00:11.651000,11396,219,5,100,False,1,pos,502.13157506287,0.08715335319064077,OnTrack,468,4017,1964
105,2021-07-18 14:03:34.420,0 days 01:02:34.410000,22,1.7563888888888641,0 days 00:00:11.851000,11541,222,5,100,False,1,car,514.4977777777779,0.08929971499372887,OnTrack,467,4016,1963
106,2021-07-18 14:03:34.440,0 days 01:02:34.430000,22,1.4230555555555497,0 days 00:00:11.871000,11821,226,5,100,False,1,pos,515.7594421602246,0.08951869799936374,OnTrack,468,4017,1964
107,2021-07-18 14:03:34.660,0 days 01:02:34.650000,22,1.0897222222222354,0 days 00:00:12.091000,12101,231,5,100,False,1,pos,529.8977777777777,0.09197264317787623,OnTrack,468,4017,1964
108,2021-07-18 14:03:34.880,0 days 01:02:34.870000,22,0.778611111111104,0 days 00:00:12.311000,11529,233,5,100,False,1,pos,544.2699446060568,0.09446717368323829,OnTrack,468,4017,1964
109,2021-07-18 14:03:34.940,0 days 01:02:34.930000,22,0.4674999999999727,0 days 00:00:12.371000,10957,236,6,100,False,1,car,548.2533333333333,0.09515855757918325,OnTrack,483,4019,1964
110,2021-07-18 14:03:35.100,0 days 01:02:35.090000,22,3.50361111111107,0 days 00:00:12.531000,11094,239,6,96,False,1,pos,559.0340960525359,0.09702973969079119,OnTrack,468,4017,1964
111,2021-07-18 14:03:35.180,0 days 01:02:35.170000,47,6.539722222222167,0 days 00:00:12.611000,11231,243,6,93,False,1,car,564.4533333333334,0.09797033917549415,OnTrack,332,3997,1959
112,2021-07-18 14:03:35.320,0 days 01:02:35.310000,47,6.206388888888853,0 days 00:00:12.751000,11240,243,6,84,False,1,pos,573.9247415844151,0.09961426086756443,OnTrack,468,4017,1964
113,2021-07-18 14:03:35.420,0 days 01:02:35.410000,47,5.873055555555538,0 days 00:00:12.851000,11250,244,6,75,False,1,car,580.72,0.10079369188948532,OnTrack,1536,4167,1996
114,2021-07-18 14:03:35.540,0 days 01:02:35.530000,47,5.506388888888864,0 days 00:00:12.971000,11209,245,6,78,False,1,pos,588.940633885846,0.10222052072098109,OnTrack,2910,4362,2038
115,2021-07-18 14:03:35.660,0 days 01:02:35.650000,47,5.13972222222219,0 days 00:00:13.091000,11168,247,6,82,False,1,car,597.1866666666666,0.10365175795651738,OnTrack,3093,4387,2043
116,2021-07-18 14:03:35.760,0 days 01:02:35.750000,47,4.1834722222221785,0 days 00:00:13.191000,11306,247,6,89,False,1,pos,604.0418946953866,0.10484159771020068,OnTrack,2910,4362,2038
117,2021-07-18 14:03:35.900,0 days 01:02:35.890000,9,3.227222222222167,0 days 00:00:13.331000,11445,247,6,96,False,1,car,613.6533333333333,0.10650982402354944,OnTrack,2886,4358,2037
118,2021-07-18 14:03:35.980,0 days 01:02:35.970000,9,1.760555555555527,0 days 00:00:13.411000,11517,248,6,98,False,1,pos,619.1797814188213,0.10746903174081752,OnTrack,2910,4362,2038
119,2021-07-18 14:03:36.140,0 days 01:02:36.130000,9,0.29388888888888687,0 days 00:00:13.571000,11590,250,6,100,False,1,car,630.3199999999999,0.10940260344362236,OnTrack,2912,4362,2038
120,2021-07-18 14:03:36.200,0 days 01:02:36.190000,9,1.8168055555555611,0 days 00:00:13.631000,11547,252,6,100,False,1,pos,634.5336286883719,0.11013394934483543,OnTrack,2910,4362,2038
121,2021-07-18 14:03:36.380,0 days 01:02:36.370000,47,3.3397222222222354,0 days 00:00:13.811000,11504,254,6,100,False,1,car,647.2533333333333,0.11234166733441649,OnTrack,2909,4361,2037
122,2021-07-18 14:03:36.420,0 days 01:02:36.410000,47,3.1397222222222467,0 days 00:00:13.851000,11623,254,6,100,False,1,pos,650.0816695541331,0.11283257250317107,OnTrack,2910,4362,2038
123,2021-07-18 14:03:36.620,0 days 01:02:36.610000,47,2.939722222222258,0 days 00:00:14.051000,11742,255,6,100,False,1,car,664.2533333333333,0.11529230234289088,OnTrack,2910,4362,2038
124,2021-07-18 14:03:36.621,0 days 01:02:36.611000,47,2.7841666666666924,0 days 00:00:14.052000,11750,256,6,100,False,1,pos,664.3245606282227,0.11530466503405909,OnTrack,2910,4362,2038
125,2021-07-18 14:03:36.841,0 days 01:02:36.831000,47,2.6286111111111268,0 days 00:00:14.272000,11758,257,6,100,False,1,pos,680.0872354559974,0.1180405415148844,OnTrack,2910,4362,2038
126,2021-07-18 14:03:36.860,0 days 01:02:36.850000,47,2.473055555555561,0 days 00:00:14.291000,11766,258,6,100,False,1,car,681.4533333333334,0.11827765070440616,OnTrack,2910,4362,2038
127,2021-07-18 14:03:37.061,0 days 01:02:37.051000,47,2.30708333333331,0 days 00:00:14.492000,11829,259,6,100,False,1,pos,695.9506363109185,0.12079390068641337,OnTrack,2910,4362,2038
128,2021-07-18 14:03:37.099,0 days 01:02:37.089000,47,2.1411111111110586,0 days 00:00:14.530000,11893,260,6,100,False,1,car,698.7144444444444,0.12127360592379502,OnTrack,2909,4361,2037
129,2021-07-18 14:03:37.281,0 days 01:02:37.271000,47,2.0411111111110927,0 days 00:00:14.712000,11938,261,6,84,False,1,pos,712.0466720066601,0.12358763753473738,OnTrack,2910,4362,2038
130,2021-07-18 14:03:37.339,0 days 01:02:37.329000,47,1.9411111111111268,0 days 00:00:14.770000,11984,263,6,69,True,1,car,716.2477777777777,0.12431680987371174,OnTrack,2910,4362,2038
131,2021-07-18 14:03:37.501,0 days 01:02:37.491000,47,2.341111111111104,0 days 00:00:14.932000,11704,257,6,34,True,1,pos,727.7207454819453,0.12630813576541838,OnTrack,2910,4362,2038
132,2021-07-18 14:03:37.579,0 days 01:02:37.569000,47,2.7411111111110813,0 days 00:00:15.010000,11424,251,6,0,True,1,car,732.9811111111111,0.12722116041146497,OnTrack,2909,4361,2037
133,2021-07-18 14:03:37.721,0 days 01:02:37.711000,47,4.17999999999995,0 days 00:00:15.152000,11080,236,6,0,True,1,pos,741.98289645059,0.12878357117390252,OnTrack,2910,4362,2038
134,2021-07-18 14:03:37.859,0 days 01:02:37.849000,47,5.618888888888819,0 days 00:00:15.290000,10736,222,6,0,True,1,car,750.2477777777777,0.13021807989066053,OnTrack,2910,4362,2038
135,2021-07-18 14:03:37.941,0 days 01:02:37.931000,47,4.210555555555516,0 days 00:00:15.372000,11292,214,6,0,True,1,pos,755.0364324721202,0.1310492311956383,OnTrack,2910,4362,2038
136,2021-07-18 14:03:38.099,0 days 01:02:38.089000,22,2.8022222222222126,0 days 00:00:15.530000,11849,206,6,0,True,1,car,763.9811111111111,0.13260173013280063,OnTrack,2904,4358,2037
137,2021-07-18 14:03:38.160,0 days 01:02:38.150000,22,4.302222222222213,0 days 00:00:15.591000,11875,198,6,0,True,1,pos,767.3215275877089,0.13318151541507914,OnTrack,2910,4362,2038
138,2021-07-18 14:03:38.339,0 days 01:02:38.329000,22,5.802222222222213,0 days 00:00:15.770000,11902,191,4,0,True,1,car,776.7144444444444,0.13481181360973635,OnTrack,2934,4380,2038
